,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2037,Morris Park,40.847549063536334,-73.8504017803042,The Stand,40.84886768657605,-73.85450261380268,Burger Joint
2038,Morris Park,40.847549063536334,-73.8504017803042,Enterprise Rent-A-Car,40.85255,-73.84324,Rental Car Location
2039,Morris Park,40.847549063536334,-73.8504017803042,Kai Asian Fusion,40.843590837833744,-73.84558937077266,Asian Restaurant
2040,Morris Park,40.847549063536334,-73.8504017803042,CVS pharmacy,40.85288720446672,-73.8530405502792,Pharmacy
2041,Morris Park,40.847549063536334,-73.8504017803042,Legacy Bar,40.84178312211722,-73.84340328012033,Bar
2042,Morris Park,40.847549063536334,-73.8504017803042,Dunkin',40.84248070052652,-73.84583683966457,Donut Shop
2043,Morris Park,40.847549063536334,-73.8504017803042,Payless ShoeSource,40.841122,-73.843534,Shoe Store
2044,Morris Park,40.847549063536334,-73.8504017803042,Carvel Ice Cream,40.85513927086455,-73.85521660946328,Ice Cream Shop
2045,Morris Park,40.847549063536334,-73.8504017803042,Morris Park Bake Shop,40.84831126620576,-73.85589794483205,Bakery
2046,Morris Park,40.847549063536334,-73.8504017803042,Liberty Donut & Coffee Shop,40.85533922011825,-73.85533281832504,Coffee Shop
2047,Morris Park,40.847549063536334,-73.8504017803042,Rite Aid,40.8471355,-73.8591174,Pharmacy
2048,Morris Park,40.847549063536334,-73.8504017803042,Chase Bank,40.842592,-73.844863,Bank
2049,Morris Park,40.847549063536334,-73.8504017803042,TD Bank,40.852207675251634,-73.85248214006424,Bank
2050,Morris Park,40.847549063536334,-73.8504017803042,The Pines,40.8488225923249,-73.86215332866831,Italian Restaurant
2051,Morris Park,40.847549063536334,-73.8504017803042,SUBWAY,40.846647382302315,-73.84335697724686,Sandwich Place
2052,Morris Park,40.847549063536334,-73.8504017803042,T-Mobile,40.841666026046994,-73.84405924946799,Mobile Phone Shop
2053,Morris Park,40.847549063536334,-73.8504017803042,Golden Eagle Diner,40.84781393885352,-73.85702070893078,Diner
2054,Morris Park,40.847549063536334,-73.8504017803042,Walgreens,40.8415179,-73.842996,Pharmacy
2055,Morris Park,40.847549063536334,-73.8504017803042,Dunkin',40.849035749166404,-73.8421903949444,Donut Shop
2056,Morris Park,40.847549063536334,-73.8504017803042,Hertz,40.854095,-73.842562,Rental Car Location
2057,Morris Park,40.847549063536334,-73.8504017803042,SUBWAY,40.84100931649868,-73.84237661566786,Sandwich Place
2058,Morris Park,40.847549063536334,-73.8504017803042,Little Caesars Pizza,40.841101354000024,-73.84313827623544,Pizza Place
2059,Morris Park,40.847549063536334,-73.8504017803042,Maestro's Caterers,40.845420730551545,-73.85909843424506,Spanish Restaurant
2060,Morris Park,40.847549063536334,-73.8504017803042,SUBWAY,40.85447023103968,-73.85484845781009,Sandwich Place
2061,Morris Park,40.847549063536334,-73.8504017803042,Key Food,40.8423,-73.84524,Supermarket
2062,Morris Park,40.847549063536334,-73.8504017803042,Van Nest Lanes,40.84619525104485,-73.85906930845235,Bowling Alley
2063,Morris Park,40.847549063536334,-73.8504017803042,Pasta Pasta,40.85478806485715,-73.85492881053774,Italian Restaurant
2064,Morris Park,40.847549063536334,-73.8504017803042,The Famous Emilio's Pizza,40.853764909456764,-73.84340820978409,Pizza Place
2065,Morris Park,40.847549063536334,-73.8504017803042,GameStop,40.84181739891886,-73.84383685727305,Video Game Store
2066,Morris Park,40.847549063536334,-73.8504017803042,DEAL$,40.842939545911555,-73.84585815939498,Department Store
2067,Morris Park,40.847549063536334,-73.8504017803042,Gleasons Cafe,40.85439184314604,-73.84345364447358,Bar
2068,Morris Park,40.847549063536334,-73.8504017803042,Dunkin',40.85134951922341,-73.84387920428179,Donut Shop
2069,Morris Park,40.847549063536334,-73.8504017803042,Powerhouse Gym,40.84449292689471,-73.85773849032874,Gym
2070,Morris Park,40.847549063536334,-73.8504017803042,McDonald's,40.849566097459714,-73.84464472532278,Fast Food Restaurant
2071,Morris Park,40.847549063536334,-73.8504017803042,SUBWAY,40.84759805980962,-73.85720304486829,Sandwich Place
2072,Morris Park,40.847549063536334,-73.8504017803042,Rite Aid,40.8417973,-73.8444525,Pharmacy
2073,Morris Park,40.847549063536334,-73.8504017803042,Shell,40.8557372,-73.85518217,Gas Station
2074,Morris Park,40.847549063536334,-73.8504017803042,Caridad  Restaurant,40.84292347926705,-73.84505244354801,Spanish Restaurant
2075,Morris Park,40.847549063536334,-73.8504017803042,McDonald's,40.841249,-73.8432,Fast Food Restaurant
2076,Morris Park,40.847549063536334,-73.8504017803042,Absolute nails inc,40.84769306551578,-73.85730641633741,Cosmetics Shop
2077,Morris Park,40.847549063536334,-73.8504017803042,MixStirs,40.843475191935646,-73.85667151045611,Juice Bar
2078,Morris Park,40.847549063536334,-73.8504017803042,VIM,40.84228433496139,-73.85549740778724,Shoe Store
2079,Morris Park,40.847549063536334,-73.8504017803042,Bronxchester Little League Baseball,40.8495629268036,-73.84160481693968,Baseball Field
2080,Morris Park,40.847549063536334,-73.8504017803042,Remey's,40.841461181640625,-73.85493469238281,Discount Store
2081,Morris Park,40.847549063536334,-73.8504017803042,Remy's Discount Convenience,40.84147928274858,-73.85589916141724,Miscellaneous Shop
2082,Morris Park,40.847549063536334,-73.8504017803042,Lotus Flame Restaurant,40.846455717643316,-73.86014521121979,Restaurant
2083,Morris Park,40.847549063536334,-73.8504017803042,St. Raymond Ave/ Odell Ave,40.840582416875684,-73.85430287874014,Moving Target
2084,Morris Park,40.847549063536334,-73.8504017803042,Towers Cafe,40.85463010496665,-73.84653927223347,Food Court
2085,Morris Park,40.847549063536334,-73.8504017803042,Champion Home Remodeling,40.85512,-73.85237,Home Service
2086,Morris Park,40.847549063536334,-73.8504017803042,Williamsbridge Wines & Liqour,40.85452166068966,-73.85477379971088,Liquor Store
2087,Morris Park,40.847549063536334,-73.8504017803042,MTA BX21 Bus Stop,40.84651897738022,-73.86071339967239,Bus Station
2088,Morris Park,40.847549063536334,-73.8504017803042,PARKCHESTER PHARMACY,40.840624,-73.855543,Medical Center
2089,Morris Park,40.847549063536334,-73.8504017803042,Namü Sushi,40.854081602138535,-73.84358050760072,Sushi Restaurant
2090,Morris Park,40.847549063536334,-73.8504017803042,Get Reel Studios,40.85389266573233,-73.8426782219221,Music Venue
2091,Morris Park,40.847549063536334,-73.8504017803042,Fanara Variety,40.855423,-73.85553,Deli / Bodega
2092,Belmont,40.857277100738955,-73.88845196134805,Tino's Delicatessen,40.85588217093613,-73.88716612015719,Italian Restaurant
2093,Belmont,40.857277100738955,-73.88845196134805,Casa Della Mozzarella,40.85543999994273,-73.88737265373734,Deli / Bodega
2094,Belmont,40.857277100738955,-73.88845196134805,Full Moon Pizzeria,40.855505712207126,-73.88755698445503,Pizza Place
2095,Belmont,40.857277100738955,-73.88845196134805,Zero Otto Nove,40.85471353015844,-73.88838751470229,Pizza Place
2096,Belmont,40.857277100738955,-73.88845196134805,DeLillo Pastry Shop,40.85536383666541,-73.88719756785711,Dessert Shop
2097,Belmont,40.857277100738955,-73.88845196134805,Gino's Pastry Shop,40.855761168558686,-73.88796906224842,Dessert Shop
2098,Belmont,40.857277100738955,-73.88845196134805,Michaelangelo's Coal Fired Brick Oven Pizza Restaurant,40.85741189614754,-73.88646821282298,Italian Restaurant
2099,Belmont,40.857277100738955,-73.88845196134805,Arthur Avenue Retail Market,40.854156791455715,-73.88817917236352,Market
2100,Belmont,40.857277100738955,-73.88845196134805,Cosenza's Fish Market,40.85466025221803,-73.88833461814113,Fish Market
2101,Belmont,40.857277100738955,-73.88845196134805,Mike's Deli,40.85413107559137,-73.8881359312148,Deli / Bodega
2102,Belmont,40.857277100738955,-73.88845196134805,Borgatti's Ravioli & Egg Noodles,40.855014997992136,-73.88652145739076,Food & Drink Shop
2103,Belmont,40.857277100738955,-73.88845196134805,Madonia Bakery,40.85441232476012,-73.88851590024353,Bakery
2104,Belmont,40.857277100738955,-73.88845196134805,Calabria Pork Store,40.85414529023418,-73.88877606219484,Italian Restaurant
2105,Belmont,40.857277100738955,-73.88845196134805,Antonio's Trattoria,40.854082862115455,-73.88661644989108,Italian Restaurant
2106,Belmont,40.857277100738955,-73.88845196134805,Bellini's Pizza,40.8570710822463,-73.88535048830875,Pizza Place
2107,Belmont,40.857277100738955,-73.88845196134805,Teitel Brothers Imported Italian Specialty Products,40.85474415987506,-73.88822018662913,Food & Drink Shop
2108,Belmont,40.857277100738955,-73.88845196134805,Pugsley Pizza,40.8588177574385,-73.88480770171738,Pizza Place
2109,Belmont,40.857277100738955,-73.88845196134805,Artuso Pastry Shop,40.854324604875096,-73.88511207332353,Bakery
2110,Belmont,40.857277100738955,-73.88845196134805,The Bronx Beer Hall,40.854197571164775,-73.88823312783984,Bar
2111,Belmont,40.857277100738955,-73.88845196134805,Estrellita Poblana,40.85400959882801,-73.88892348848158,Mexican Restaurant
2112,Belmont,40.857277100738955,-73.88845196134805,Dominick's Restaurant,40.85421506482662,-73.88876521498301,Italian Restaurant
2113,Belmont,40.857277100738955,-73.88845196134805,Joes Italian Deli,40.85439129501429,-73.8853668865723,Deli / Bodega
2114,Belmont,40.857277100738955,-73.88845196134805,Egidio Pastry Shop,40.85514224140267,-73.88697184841936,Bakery
2115,Belmont,40.857277100738955,-73.88845196134805,Simon's Deli & Bagels,40.857424338663805,-73.88597284190821,Deli / Bodega
2116,Belmont,40.857277100738955,-73.88845196134805,Roberto,40.853607,-73.88843,Italian Restaurant
2117,Belmont,40.857277100738955,-73.88845196134805,TCK Martial Arts Academy,40.85772906763519,-73.88361299571267,Martial Arts Dojo
2118,Belmont,40.857277100738955,-73.88845196134805,Enzo's,40.854354554251444,-73.88864359312625,Italian Restaurant
2119,Belmont,40.857277100738955,-73.88845196134805,Mario's Restaurant & Catering,40.854243777661196,-73.88843667516853,Italian Restaurant
2120,Belmont,40.857277100738955,-73.88845196134805,Tra Di Noi,40.855139534007634,-73.88679442998631,Italian Restaurant
2121,Belmont,40.857277100738955,-73.88845196134805,Tuff City Tattoos,40.857715183054,-73.88364041094518,Tattoo Parlor
2122,Belmont,40.857277100738955,-73.88845196134805,Cafe al Mercato,40.85417649340613,-73.88808455700543,Italian Restaurant
2123,Belmont,40.857277100738955,-73.88845196134805,Emilia's Restaurant,40.85412010500031,-73.88890998498077,Italian Restaurant
2124,Belmont,40.857277100738955,-73.88845196134805,Addeo & Sons Bakery,40.85449717034133,-73.88759144753934,Bakery
2125,Belmont,40.857277100738955,-73.88845196134805,White Castle,40.85900319252771,-73.88649446049982,Fast Food Restaurant
2126,Belmont,40.857277100738955,-73.88845196134805,Morrone Pastry Shop & Cafe,40.854635750374605,-73.88840016473603,Dessert Shop
2127,Belmont,40.857277100738955,-73.88845196134805,Modern Market,40.85524546284461,-73.88785881084709,Grocery Store
2128,Belmont,40.857277100738955,-73.88845196134805,La Cantina Wine & Liquor,40.85469470008847,-73.88836435784827,Liquor Store
2129,Belmont,40.857277100738955,-73.88845196134805,Pizza Studio - Fordham,40.86074889186513,-73.88981540589373,Pizza Place
2130,Belmont,40.857277100738955,-73.88845196134805,Best Deli & Grocery,40.85955036756025,-73.88717333450916,Deli / Bodega
2131,Belmont,40.857277100738955,-73.88845196134805,Arthur Avenue Fiasco,40.854027,-73.88869,Italian Restaurant
2132,Belmont,40.857277100738955,-73.88845196134805,Pasquale Riggaletto's,40.853744601208376,-73.88926386660914,Italian Restaurant
2133,Belmont,40.857277100738955,-73.88845196134805,David Greco's Arthur Avenue Trattoria,40.854031511759736,-73.88887832314941,Italian Restaurant
2134,Belmont,40.857277100738955,-73.88845196134805,Primavera Cafe,40.86200374119285,-73.89153741654775,Café
2135,Belmont,40.857277100738955,-73.88845196134805,Ciccarone Park,40.85604958663493,-73.88687498565888,Park
2136,Belmont,40.857277100738955,-73.88845196134805,Gerbasi Ristorante,40.85533418683699,-73.88780782046945,Italian Restaurant
2137,Belmont,40.857277100738955,-73.88845196134805,Mugz,40.857309011647914,-73.88597845458973,Bar
2138,Belmont,40.857277100738955,-73.88845196134805,Prince Coffee House,40.85358840710895,-73.88912213488182,Café
2139,Belmont,40.857277100738955,-73.88845196134805,Calandra's Cheese,40.85375691342471,-73.88907421950137,Cheese Shop
2140,Belmont,40.857277100738955,-73.88845196134805,Starbucks,40.86063643,-73.89027008,Coffee Shop
2141,Belmont,40.857277100738955,-73.88845196134805,Pizza,40.861323826126785,-73.89146770539735,Pizza Place
2142,Belmont,40.857277100738955,-73.88845196134805,East Fordham Road,40.86114473768955,-73.89052603849369,Plaza
2143,Belmont,40.857277100738955,-73.88845196134805,Angel's Grill,40.85396596350005,-73.88384609449747,Latin American Restaurant
2144,Belmont,40.857277100738955,-73.88845196134805,Terranova Bakery,40.8542927142093,-73.88513190462093,Bakery
2145,Belmont,40.857277100738955,-73.88845196134805,North End Wine and Liquor Store,40.86113092660031,-73.89202352931063,Liquor Store
2146,Belmont,40.857277100738955,-73.88845196134805,Cerini Coffee & Gifts,40.854,-73.8887,Gourmet Shop
2147,Belmont,40.857277100738955,-73.88845196134805,TD Bank,40.8577716,-73.8841875,Bank
2148,Belmont,40.857277100738955,-73.88845196134805,Sake II,40.8542650842672,-73.88461563532414,Japanese Restaurant
2149,Belmont,40.857277100738955,-73.88845196134805,Enid A. Haupt Conservatory,40.86425637966472,-73.88215394104962,Botanical Garden
2150,Belmont,40.857277100738955,-73.88845196134805,Fordham Plaza,40.8614401969361,-73.8909101486206,Plaza
2151,Belmont,40.857277100738955,-73.88845196134805,GameStop,40.86180167608591,-73.89228274839579,Video Game Store
2152,Belmont,40.857277100738955,-73.88845196134805,The New York Botanical Gardens - The Rock Garden,40.86445859331298,-73.88245582580566,Beer Garden
2153,Belmont,40.857277100738955,-73.88845196134805,Shop in the Garden,40.86261164742681,-73.88011616962366,Gift Shop
2154,Belmont,40.857277100738955,-73.88845196134805,Children's Zoo,40.8518256070397,-73.88012720803052,Zoo
2155,Belmont,40.857277100738955,-73.88845196134805,Bronx Zoo,40.85310654542512,-73.87809446211139,Zoo
2156,Belmont,40.857277100738955,-73.88845196134805,Sea Lion Pool,40.852882130832036,-73.8785453754281,Zoo
2157,Belmont,40.857277100738955,-73.88845196134805,TJ Maxx,40.8605059,-73.8902992,Department Store
2158,Belmont,40.857277100738955,-73.88845196134805,Rite Aid,40.8529057,-73.8894812,Pharmacy
2159,Belmont,40.857277100738955,-73.88845196134805,Little China City,40.86181086375809,-73.89204620822946,Chinese Restaurant
2160,Belmont,40.857277100738955,-73.88845196134805,Catania's Pizzeria & Cafe Inc.,40.85363375882053,-73.88933672847328,Pizza Place
2161,Belmont,40.857277100738955,-73.88845196134805,Everett Children's Adventure Gardens,40.86137768139249,-73.87972795367644,Garden
2162,Belmont,40.857277100738955,-73.88845196134805,Gingerbread Café,40.86357145821572,-73.88259937756175,Café
2163,Belmont,40.857277100738955,-73.88845196134805,Joe's Pizza,40.853965569835594,-73.88401354592827,Pizza Place
2164,Belmont,40.857277100738955,-73.88845196134805,Corky's,40.8633837630958,-73.89651501651548,Diner
2165,Belmont,40.857277100738955,-73.88845196134805,Fresh Frutii,40.86172173610795,-73.89868241533442,Juice Bar
2166,Belmont,40.857277100738955,-73.88845196134805,Pollo Campero,40.86096,-73.897599,Fried Chicken Joint
2167,Belmont,40.857277100738955,-73.88845196134805,Madagascar,40.852627370680025,-73.8792807069616,Zoo
2168,Belmont,40.857277100738955,-73.88845196134805,NYBG Holiday Train Show,40.864099621223744,-73.88204993511216,Exhibit
2169,Belmont,40.857277100738955,-73.88845196134805,188 Bakery Cuchifritos,40.861601957429656,-73.89831076218098,Latin American Restaurant
2170,Belmont,40.857277100738955,-73.88845196134805,Monet's Garden at The New York Botanical Garden,40.86404687000856,-73.88183837327102,Garden
2171,Belmont,40.857277100738955,-73.88845196134805,Blink Fitness Fordham,40.85939854209763,-73.89844296398725,Gym
2172,Belmont,40.857277100738955,-73.88845196134805,Papaye Restaurant,40.85740693073101,-73.89973827631786,African Restaurant
2173,Belmont,40.857277100738955,-73.88845196134805,Blink Fitness,40.859481537820926,-73.89851990466835,Gym / Fitness Center
2174,Belmont,40.857277100738955,-73.88845196134805,Kasike Mofongo House,40.8599293695359,-73.89317656303486,Spanish Restaurant
2175,Belmont,40.857277100738955,-73.88845196134805,Paradise Theater,40.86049894842506,-73.89846324920653,Music Venue
2176,Belmont,40.857277100738955,-73.88845196134805,Carvel,40.860209031792465,-73.89278832816836,Ice Cream Shop
2177,Belmont,40.857277100738955,-73.88845196134805,Poe Park,40.86550189351287,-73.89230027296647,Park
2178,Belmont,40.857277100738955,-73.88845196134805,Chipotle Mexican Grill,40.86033458808209,-73.89050734400826,Mexican Restaurant
2179,Belmont,40.857277100738955,-73.88845196134805,Gap Outlet,40.86207189310108,-73.89501775851146,Clothing Store
2180,Belmont,40.857277100738955,-73.88845196134805,Parilla Latina,40.861009386607606,-73.89194477395704,Latin American Restaurant
2181,Belmont,40.857277100738955,-73.88845196134805,Fordham Restaurant,40.86273352895031,-73.89677774336448,Diner
2182,Belmont,40.857277100738955,-73.88845196134805,Dunkin',40.85408318071603,-73.89121845658315,Donut Shop
2183,Belmont,40.857277100738955,-73.88845196134805,Walgreens,40.86138745491638,-73.8913768529892,Pharmacy
2184,Belmont,40.857277100738955,-73.88845196134805,Zoo Center,40.85151191723755,-73.87943348812459,Exhibit
2185,Belmont,40.857277100738955,-73.88845196134805,AT&T,40.86210775603125,-73.89195120425825,Mobile Phone Shop
2186,Belmont,40.857277100738955,-73.88845196134805,SKECHERS Factory Outlet,40.86218944268527,-73.89415526772524,Shoe Store
2187,Belmont,40.857277100738955,-73.88845196134805,Famous Footware,40.85971388179236,-73.89095093753623,Shoe Store
2188,Belmont,40.857277100738955,-73.88845196134805,Subway,40.85388462593713,-73.89020449265843,Sandwich Place
2189,Belmont,40.857277100738955,-73.88845196134805,Chase Bank,40.86057109775849,-73.89004831016337,Bank
2190,Belmont,40.857277100738955,-73.88845196134805,Finish Line,40.861846053187726,-73.89519766734338,Shoe Store
2191,Belmont,40.857277100738955,-73.88845196134805,Golden Krust Caribbean Bakery and Grill,40.86148181383799,-73.89152491887269,Caribbean Restaurant
2192,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Henry Hudson Memorial Park,40.8807484604287,-73.91918989994824,Park
2193,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Tibbett Diner,40.8804044222466,-73.90893738006402,Diner
2194,Spuyten Duyvil,40.88139497727086,-73.91719048210393,TCR The Club of Riverdale,40.8786283,-73.9145678,Tennis Stadium
2195,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Aoyu Japanese Restaurant,40.88625663623957,-73.90971942607067,Japanese Restaurant
2196,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Siam Square,40.8787962348852,-73.91670090763066,Thai Restaurant
2197,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Palace of Japan,40.88584088190632,-73.91006439099525,Japanese Restaurant
2198,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Liebman's Kosher Deli,40.88558431627006,-73.90967819364165,Deli / Bodega
2199,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Menchie's,40.8866,-73.90991,Dessert Shop
2200,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Moss Café: Farm-To-Table Restaurant and Coffee Shop,40.88526883230445,-73.91010325139408,Café
2201,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Sam's Pizza,40.87943501792795,-73.90585879861192,Pizza Place
2202,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Indian Road Café,40.87292174447656,-73.91845881138549,Café
2203,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Pizza Chef,40.88563972079103,-73.91024487885741,Pizza Place
2204,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Inwood Hill Park Peninsula,40.873752744342916,-73.91997968655967,Scenic Lookout
2205,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Dunkin',40.885620986101195,-73.91037467055224,Donut Shop
2206,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Arturo's,40.87441177110231,-73.91027100981574,Pizza Place
2207,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Estrellita Poblana V,40.879687039717524,-73.906256832975,Mexican Restaurant
2208,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Ewen Park,40.88173532177105,-73.90997283520662,Park
2209,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Starbucks,40.88580402,-73.91015796,Coffee Shop
2210,Spuyten Duyvil,40.88139497727086,-73.91719048210393,European Wax Center,40.88643352606939,-73.90976040650955,Health & Beauty Service
2211,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Seton Park,40.88791393116787,-73.91611321473175,Park
2212,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Chase Bank,40.87867,-73.917176,Bank
2213,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Riverdale Vintner,40.885700777316806,-73.90991985104387,Wine Shop
2214,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Rite Aid,40.878349,-73.917611,Pharmacy
2215,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Bagel Corner,40.8858950171665,-73.91095899709215,Bagel Shop
2216,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Metro North - Spuyten Duyvil Train Station,40.87899230703033,-73.92243895632411,Train Station
2217,Spuyten Duyvil,40.88139497727086,-73.91719048210393,TD Bank,40.8794958,-73.9092856,Bank
2218,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Nam Thai,40.88621093794359,-73.90999084202346,Thai Restaurant
2219,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Metate,40.88606100812527,-73.91002951657676,Mexican Restaurant
2220,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Leila's Hand Dipped Chocolate,40.87927541949303,-73.90565363130844,Candy Store
2221,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Rite Aid,40.8856035,-73.9091599,Pharmacy
2222,Spuyten Duyvil,40.88139497727086,-73.91719048210393,AT&T Store,40.88653737016214,-73.90996166709772,Mobile Phone Shop
2223,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Bella Notte Pizzeria,40.88659539353357,-73.90955624657254,Italian Restaurant
2224,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Hunan Balcony,40.88603921117957,-73.91003040604107,Chinese Restaurant
2225,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Papa John's Pizza,40.88688268179659,-73.9084571226761,Pizza Place
2226,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Capital One Bank,40.8861316,-73.9100101,Bank
2227,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Rite Aid,40.875466574434704,-73.90890629016033,Pharmacy
2228,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Blue Bay Restaurant,40.886357747561455,-73.90989609158233,Diner
2229,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Cumin Indian Cuisine,40.886458613786466,-73.90981597247142,Indian Restaurant
2230,Spuyten Duyvil,40.88139497727086,-73.91719048210393,mta bus stop #100705 (Independance AVE &Henry Hudson Parkway),40.880829083641686,-73.9189705975229,Bus Stop
2231,Spuyten Duyvil,40.88139497727086,-73.91719048210393,CVS pharmacy,40.88592857814157,-73.91050722105736,Pharmacy
2232,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Ray's Pizza Express,40.878900637186135,-73.91655800986135,Pizza Place
2233,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Ben's Market Basket,40.878591047927394,-73.9174855636529,Grocery Store
2234,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Subway,40.88562943541676,-73.91012042064617,Sandwich Place
2235,Spuyten Duyvil,40.88139497727086,-73.91719048210393,1-800-GOT-JUNK? Manhattan North,40.88464374,-73.91577257,Waste Facility
2236,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Seton Park - Tennis Courts,40.88502789371972,-73.91572554585636,Tennis Court
2237,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Spuyten Duyvil Shorefront Park,40.87862004519057,-73.9217283337996,Park
2238,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Spuyten Duyvil Playground,40.8872269807248,-73.91605773455,Playground
2239,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Park Lunch,40.888152518919604,-73.9146232432107,Food Truck
2240,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Key Food,40.885535130209284,-73.90941006852594,Supermarket
2241,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Hayden On Hudson Gym,40.888722,-73.917011,Gym
2242,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Dick Savitt Tennis Center,40.8738453170954,-73.91739084305824,Tennis Court
2243,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Henry Hudson Toll Plaza,40.876156581212975,-73.9245896691605,Toll Plaza
2244,Spuyten Duyvil,40.88139497727086,-73.91719048210393,1929 Boathouse,40.87358563852678,-73.91816168907071,Harbor / Marina
2245,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Spuyten Duyvil Creek,40.87362586210354,-73.9201633990417,River
2246,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Robertson Field,40.87323680197704,-73.91522032458555,Baseball Field
2247,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Muscota Marsh,40.87315174368968,-73.91853739645013,Park
2248,Spuyten Duyvil,40.88139497727086,-73.91719048210393,Bike MS New York City - Inwood Hill Rest Stop,40.87283852562406,-73.91930224528193,Park
2249,North Riverdale,40.90854282950666,-73.90453054908927,Nona's Pizza,40.910155696805184,-73.90302574970092,Pizza Place
2250,North Riverdale,40.90854282950666,-73.90453054908927,Riverdale Bagels,40.90561167896858,-73.90423892885934,Bagel Shop
2251,North Riverdale,40.90854282950666,-73.90453054908927,Tierney's,40.90544697418881,-73.8978434648522,Sandwich Place
2252,North Riverdale,40.90854282950666,-73.90453054908927,Beccofino,40.9054667242996,-73.90042336967397,Italian Restaurant
2253,North Riverdale,40.90854282950666,-73.90453054908927,Riverdale Steakhouse,40.90669106081043,-73.90404852446946,Burger Joint
2254,North Riverdale,40.90854282950666,-73.90453054908927,Tokyo House,40.90567203906053,-73.90430870547758,Sushi Restaurant
2255,North Riverdale,40.90854282950666,-73.90453054908927,Skyview Wines and Spirits,40.903420126082416,-73.90577158410362,Wine Shop
2256,North Riverdale,40.90854282950666,-73.90453054908927,The Barbecue Pit,40.9052826,-73.8977781,Restaurant
2257,North Riverdale,40.90854282950666,-73.90453054908927,Riverdale YM-YWHA,40.90504914923492,-73.90810534596709,Social Club
2258,North Riverdale,40.90854282950666,-73.90453054908927,Bronx Burger House,40.904738926198156,-73.8966954867564,Burger Joint
2259,North Riverdale,40.90854282950666,-73.90453054908927,Addeo's Riverdale Pizzeria,40.90575686550095,-73.9042416969571,Pizza Place
2260,North Riverdale,40.90854282950666,-73.90453054908927,Noni's Coffee Shop,40.90735450795435,-73.90416054486849,Coffee Shop
2261,North Riverdale,40.90854282950666,-73.90453054908927,Madison's,40.90648305752465,-73.90396530525271,Italian Restaurant
2262,North Riverdale,40.90854282950666,-73.90453054908927,Dunkin',40.906745669714034,-73.90464169816494,Donut Shop
2263,North Riverdale,40.90854282950666,-73.90453054908927,Skyview Pool,40.90695547325554,-73.9069701053637,Pool
2264,North Riverdale,40.90854282950666,-73.90453054908927,Carlos & Gabby's - Riverdale,40.906566049541226,-73.90439723485366,Mexican Restaurant
2265,North Riverdale,40.90854282950666,-73.90453054908927,Kelly Ryan's,40.90528102146369,-73.89760481997445,Bar
2266,North Riverdale,40.90854282950666,-73.90453054908927,Baskin-Robbins,40.9066607952678,-73.90461037506772,Ice Cream Shop
